project_name,provider,model_name,prompt_template,run_id,metric_name,metric_value,metric_category,status,formula_version,notes
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,non_extreme_distribution_ned,0.25,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,requirement_service_semantic_alignment,0.050921,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
Jokul,anthropic,claude-opus-4-8,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
Jokul,deepseek,deepseek-chat,few_shot,run_1,number_of_microservices,3.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,few_shot,run_1,number_of_communications,4.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,few_shot,run_1,communication_density,0.666667,coupling,calculated,v1,
Jokul,deepseek,deepseek-chat,few_shot,run_1,average_outgoing_communications,1.333333,coupling,calculated,v1,
Jokul,deepseek,deepseek-chat,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,few_shot,run_1,average_responsibility_length,16.333333,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,few_shot,run_1,declared_inter_service_coupling,0.666667,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
Jokul,deepseek,deepseek-chat,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
Jokul,deepseek,deepseek-chat,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
Jokul,deepseek,deepseek-chat,few_shot,run_1,responsibility_domain_similarity,0.063333,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
Jokul,deepseek,deepseek-chat,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,deepseek,deepseek-chat,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,deepseek,deepseek-chat,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,deepseek,deepseek-chat,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
Jokul,deepseek,deepseek-chat,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,deepseek,deepseek-chat,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
Jokul,deepseek,deepseek-chat,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
Jokul,deepseek,deepseek-chat,few_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
Jokul,deepseek,deepseek-chat,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
Jokul,deepseek,deepseek-chat,few_shot,run_1,requirement_service_semantic_alignment,0.024691,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
Jokul,deepseek,deepseek-chat,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
Jokul,deepseek,deepseek-chat,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
Jokul,deepseek,deepseek-chat,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
Jokul,deepseek,deepseek-chat,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
Jokul,deepseek,deepseek-chat,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
Jokul,deepseek,deepseek-chat,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,number_of_microservices,3.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,zero_shot,run_1,number_of_communications,4.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,zero_shot,run_1,communication_density,0.666667,coupling,calculated,v1,
Jokul,deepseek,deepseek-chat,zero_shot,run_1,average_outgoing_communications,1.333333,coupling,calculated,v1,
Jokul,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,zero_shot,run_1,average_responsibility_length,14.0,basic,calculated,v1,
Jokul,deepseek,deepseek-chat,zero_shot,run_1,declared_inter_service_coupling,0.666667,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,responsibility_domain_similarity,0.071911,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
Jokul,deepseek,deepseek-chat,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,requirement_service_semantic_alignment,0.157955,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
Jokul,deepseek,deepseek-chat,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_microservices,3.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_communications,6.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,communication_density,1.0,coupling,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_outgoing_communications,2.0,coupling,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_responsibility_length,21.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,declared_inter_service_coupling,1.0,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,responsibility_domain_similarity,0.046699,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,non_extreme_distribution_ned,0.666667,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,requirement_service_semantic_alignment,0.036706,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
Jokul,openai,gpt-5.5-2026-04-23,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,number_of_microservices,3.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,number_of_communications,4.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,communication_density,0.666667,coupling,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,average_outgoing_communications,1.333333,coupling,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,average_responsibility_length,25.333333,basic,calculated,v1,
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,declared_inter_service_coupling,0.666667,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,responsibility_domain_similarity,0.065488,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,non_extreme_distribution_ned,0.333333,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,requirement_service_semantic_alignment,0.041514,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
Jokul,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,number_of_microservices,5.0,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,number_of_communications,15.0,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,communication_density,0.75,coupling,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,average_outgoing_communications,3.0,coupling,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,average_responsibility_length,18.6,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,declared_inter_service_coupling,0.75,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,responsibility_domain_similarity,0.080783,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,non_extreme_distribution_ned,0.8,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,requirement_service_semantic_alignment,0.036845,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
jpetstore,anthropic,claude-opus-4-8,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,number_of_microservices,5.0,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,number_of_communications,16.0,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,communication_density,0.8,coupling,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,average_outgoing_communications,3.2,coupling,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,average_responsibility_length,30.8,basic,calculated,v1,
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,declared_inter_service_coupling,0.8,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,responsibility_domain_similarity,0.141762,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,non_extreme_distribution_ned,0.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,requirement_service_semantic_alignment,0.027855,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
jpetstore,anthropic,claude-opus-4-8,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,number_of_microservices,6.0,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,few_shot,run_1,number_of_communications,11.0,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,few_shot,run_1,communication_density,0.366667,coupling,calculated,v1,
jpetstore,deepseek,deepseek-chat,few_shot,run_1,average_outgoing_communications,1.833333,coupling,calculated,v1,
jpetstore,deepseek,deepseek-chat,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,few_shot,run_1,average_responsibility_length,9.666667,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,few_shot,run_1,declared_inter_service_coupling,0.366667,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,responsibility_domain_similarity,0.100621,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
jpetstore,deepseek,deepseek-chat,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
